"","C002","C004","C005","C006","C007","C009","C010","C011","C012","C015","C016","C017","C019","C020","C021","C022","C024","C026","C028","C029","C030","C031","C032","C033","C034","P002","P012","P014","P027","P034","P037","P038","P041","P042","P049","P056","P058","P060","P064","P065","P070","P080","P085","P086","P089","P092","P099","P113","P013b","P100b"
"Bin.2.66","-0.02741582"," 0.12764783"," 0.22788689"," 0.77089606"," 0.44135541"," 0.59138807"," 0.50135336"," 0.76397853"," 0.39081371"," 0.77701342"," 1.17303687","-0.36284817","-0.21120067"," 0.44581516"," 0.04478480"," 0.35602994"," 0.98880817"," 1.04257439","-0.05641676"," 0.22800121","-0.09193062"," 0.48433607"," 0.27019300"," 1.06135741","-0.24643354","-0.73986629","-0.32087623"," 0.05472990","-0.47408591","-0.61828050","-0.05641676","-0.63784111","-0.33754616"," 0.02945153","-0.52085018","-0.42428291","-0.47706815","-0.61552185","-0.24095995","-0.41653301","-0.59501098","-0.46572084","-0.64453415","-0.34969126"," 0.13319088","-0.67727102","-0.95065342"," 0.57504681","-0.22803022","-0.69240297"
"Bin.2.62"," 0.075644614","-0.039350748","-0.238673727"," 0.421378408","-0.083531382"," 0.439848590"," 0.068605398"," 0.569154075"," 0.210683256"," 0.170665157"," 0.258473320"," 0.108925440","-0.054930030"," 0.791696162"," 0.106762232"," 0.099767554"," 0.164897578"," 0.096770606"," 0.684099336"," 0.023297334","-0.062962384"," 0.177128882"," 0.001749350"," 0.470280372"," 0.329590043","-0.170118967","-0.245876996","-0.379378793","-0.194546725","-0.571637143","-0.292148805","-0.318826396","-0.139303232"," 0.126165256","-0.070492560","-0.659558814","-0.422915576","-0.550885341"," 0.347196297","-0.179949521","-0.198842649","-0.429272778","-0.600803561","-0.002156065"," 0.075207657","-0.211361741","-0.534123560"," 0.927579532"," 0.290919075","-0.384838030"
"Bin.2.58"," 0.0602458431"," 0.0613015466"," 0.0553734683"," 0.5357185992"," 0.5146935040"," 0.0153021800"," 0.3812431913"," 0.6118002852"," 0.6160555648"," 0.7555290523","-0.1695577090"," 0.9120430887"," 0.1618172007"," 0.3744200705"," 0.1968848496"," 0.0127781138"," 0.7064603308","-0.0007932587"," 0.9083807876","-0.3133631592"," 0.2874473163"," 0.5768724823"," 0.1132865531"," 0.4138273618"," 0.6657468313","-0.9331270138","-0.2347125885","-0.5204363973","-0.3588817399","-0.5750902947","-0.1266876200","-0.5378581170","-0.2577020522"," 0.2520786486","-0.3189970610","-0.1765229832","-0.2628952853","-0.5282316597","-0.1332514526","-0.3082340942","-0.3098223961","-0.9267730091","-0.9203255910","-0.1805857822"," 0.4550101062","-0.7684787937","-0.8732880398"," 0.1553444560"," 0.0595140500","-0.1235593839"
"Bin.2.54","-0.009053201"," 0.116757060"," 0.174812114"," 0.655026687"," 0.176176387"," 0.523944118"," 0.258979379"," 0.592211036"," 0.495721221"," 0.600192733"," 1.126553304"," 0.271594303"," 0.112084251"," 0.199048973","-0.132840759"," 0.259486457"," 1.095106990"," 1.028524597"," 0.697916144"," 0.212710871","-0.205709255"," 0.359696127"," 0.654931324"," 0.966850850"," 0.277022396","-0.557878841","-0.441356000"," 0.113980415","-0.471695504","-0.519463333","-0.248039496","-0.558272515","-0.579938925","-0.391363561","-0.605761907","-0.412193646","-0.479848274","-0.569971396","-0.475164608","-0.282573829","-0.427409886","-0.573190698","-0.969693987","-0.327695229","-0.071211990","-0.623586137","-0.738233162"," 0.399822267","-0.337263878","-0.359739987"
"Bin.2.50","-0.025480507"," 0.068777501","-0.256098504"," 0.465321923","-0.262880039"," 0.490394922","-0.067444181"," 0.288337445"," 0.049573652"," 0.007585904"," 0.913234908","-0.314811981"," 0.067757548","-0.162902337","-0.059198355","-0.016618232"," 0.099189501"," 0.054887882"," 0.567064190","-0.028771151","-0.289904223"," 0.288440186"," 0.095288369"," 0.795434249"," 0.529461483"," 0.033145807"," 0.017437176","-0.227217611","-0.072840568","-0.441027569","-0.239444234","-0.066447115","-0.486658559","-0.116386376","-0.514101391","-0.323861372","-0.402555159","-0.161241483","-0.204673540"," 0.326275029","-0.100595927","-0.272422041","-0.534146736"," 0.255600964","-0.049178513","-0.052570575","-0.448155373"," 0.683649946"," 0.189691174","-0.088916106"
"Bin.2.46","-0.274748261"," 0.205601654","-0.216338700"," 0.356813033","-0.215805331"," 0.326051556"," 0.190622124"," 0.395425882","-0.002941931"," 0.074168453"," 0.422848102","-0.098071450"," 0.271183080"," 0.135183833","-0.185260341","-0.062328343"," 0.437807741"," 0.228535113"," 0.284845994","-0.102981282","-0.258056056"," 0.416593838"," 0.111522901"," 0.437447766"," 0.322983834","-0.257116752","-0.260289642","-0.091778122","-0.255788964","-0.559515115","-0.353203616","-0.602858642","-0.251660930"," 0.056249616","-0.465754080","-0.380345928","-0.451690589","-0.249341155","-0.085888996","-0.025559920","-0.262004184"," 0.592938387","-0.556915765"," 0.234570581"," 0.054682785"," 0.403779568","-0.504204596"," 0.943400331"," 0.469296221","-0.342103703"
"Bin.2.42","-0.3060746854"," 0.0720809558","-0.3713569766"," 0.4268326356","-0.1666343180"," 0.2454629922","-0.0398995598"," 0.3277591961","-0.1959558511"," 0.0404595217"," 0.3059749360","-0.0405336315","-0.0408658082","-0.2246964019","-0.2082736951","-0.2597556464"," 0.1364089064"," 0.0694030677"," 0.1045336566","-0.1452661360","-0.3095737438"," 0.2188779519","-0.0866375320"," 0.3831371736","-0.0648209553"," 1.0794003387","-0.2034909886","-0.0451617113","-0.1829453784","-0.3795238243","-0.2237871121","-0.4586399189","-0.2378782522"," 0.1843663964","-0.3930967553","-0.2221953840","-0.2613891721","-0.2537705619","-0.0721673369"," 0.0080537577","-0.1384941085"," 1.0273704053","-0.3692937613"," 0.1378424050"," 0.1384109707"," 0.3961608425","-0.4243055037"," 0.9166847958"," 0.1068679164"," 0.0003958888"
"Bin.2.38","-0.303665717"," 0.069785873","-0.265326244"," 0.395694028","-0.373720580"," 0.033100167","-0.099044311"," 0.159991783"," 0.006068659","-0.065312274"," 0.182400544","-0.089234278","-0.056794754","-0.282046589","-0.025106127","-0.186431830","-0.030923792","-0.117730206"," 0.211259660","-0.028873218","-0.195387818"," 0.321482433","-0.216642213"," 0.160380222"," 0.173812730"," 0.957561812","-0.083306269","-0.060386189","-0.033000574","-0.239196605","-0.364683463","-0.190792907","-0.050924362","-0.036111198","-0.231276925","-0.454255930","-0.106819171","-0.260135495"," 0.036525481"," 0.098852136"," 0.001776556"," 0.769569653","-0.200214222"," 0.237627612"," 0.127538811","-0.228771350","-0.381971494"," 0.912308910"," 0.124299844"," 0.278049193"
"Bin.2.34"," 0.285384654"," 0.113814995","-0.759908055","-0.100884025"," 0.321358107","-0.307860871"," 0.338709595"," 0.331210972"," 0.232778387"," 0.285690622"," 0.004474857"," 0.808653864","-0.314460262","-0.484609208","-0.105379609"," 0.155798305","-0.345363098"," 0.231481640"," 0.529773872"," 0.110025304"," 0.167350266","-0.176323221","-0.095775196"," 0.463779697"," 0.061299728"," 0.164381655","-0.333204144"," 0.058990929"," 0.198892147"," 0.643992904","-0.039016765","-0.463399387","-0.432095014","-0.376306479"," 0.233430863","-0.135181700","-0.236240390","-0.301673001","-0.239105165","-0.113050110"," 0.437382663"," 0.187658112","-0.581026550","-0.113598701","-0.316361038","-0.442637789"," 0.531835348"," 0.240548440","-0.238245830","-0.086992316"
"Bin.2.30","-0.39465934","-0.22939775","-0.65885991"," 0.09468787","-0.08903764"," 0.19540479","-0.18049477"," 0.02858866","-0.00603225","-0.29126744","-0.19891639"," 0.06525653","-0.45325555","-0.51694365","-0.26221809","-0.05699814","-0.40083401","-0.31441926"," 0.28231805","-0.36942128","-0.25208438","-0.11112209","-0.41387603","-0.10372636"," 0.14245837","-0.12011870"," 0.15454458","-0.11193932"," 0.07667469"," 0.31940462","-0.16864799","-0.03140642"," 0.23002307","-0.02551484","-0.01180248","-0.08862917"," 0.02363429"," 0.04464080"," 0.10927699"," 0.24517352"," 0.61099528"," 1.40163419","-0.26459332"," 0.36195872"," 0.17337917"," 0.14387605","-0.00106704"," 0.85624961"," 0.11938259"," 0.44772116"
"Bin.2.26","-0.068890199","-0.164062084","-0.803643884","-0.021695949"," 0.096957244","-0.061915282"," 0.034038009"," 0.141607825"," 0.046524156","-0.053122175","-0.140308805"," 0.292527086","-0.486111518","-0.697591573","-0.400641265","-0.163138862","-0.608821244","-0.219303257"," 0.053690882","-0.354624950","-0.094774084","-0.060872879","-0.356657714"," 0.049041506","-0.016865917"," 0.575877192","-0.100174458","-0.097189628","-0.030244891"," 0.596335799"," 0.078566008","-0.376304927"," 0.418514356"," 0.030614617"," 0.002629069","-0.122548778"," 0.255409659"," 0.227531484","-0.050092295","-0.078920396"," 0.596605240"," 0.489788910","-0.451221784"," 0.126522424"," 0.277056853"," 0.623281735"," 0.410048455"," 0.744478807","-0.224724936"," 0.136816417"
"Bin.2.22"," 0.152002885","-0.155709646","-0.156259791"," 0.374679659","-0.322662287"," 0.237988369","-0.271965466"," 0.007429452","-0.248490396","-0.094695393","-0.108130636","-0.448228685","-0.310928735","-0.367945086","-0.271965466","-0.425280755","-0.307418945","-0.557728713"," 0.309051002","-0.178531276","-0.283734121"," 0.025676368","-0.345495275","-0.032038382"," 0.282261009"," 0.547138729"," 0.123160181"," 0.204055004"," 0.079730114"," 0.123442313"," 0.148310973"," 0.112318221"," 0.013023021"," 0.155060956","-0.331845285","-0.292147021","-0.269240703","-0.195942196"," 0.047529262"," 0.239132170"," 0.079140892"," 1.130351786","-0.005455126"," 0.390833629"," 0.064458071"," 0.109197718","-0.212255914"," 1.175596863","-0.060633529"," 0.123160181"
"Bin.2.18"," 0.23995906"," 0.01859994","-0.22537088"," 0.07826130"," 0.66734616"," 0.58362185","-0.37899362"," 0.05966587","-0.33017681"," 0.10007241"," 0.22498166","-0.22801360"," 0.06519849"," 0.74450680"," 0.02649760","-0.13866829","-0.20263566","-0.60690834"," 0.43480679"," 0.08193843","-0.30827014","-0.04473705","-0.05407884"," 0.07931571"," 0.47842975","-0.33885180"," 0.03575991","-0.16346060"," 0.13254268","-0.62738199","-0.48946884"," 1.25584464","-0.59820110"," 0.19912761","-0.03262903","-0.13184706","-0.36746637","-0.29098224"," 0.33815263"," 0.29431180","-0.15582812","-0.21381703","-0.22369257"," 0.24967806","-0.27333399","-0.26387284","-0.41740002"," 0.76488107"," 0.09652528","-0.14393866"
"Bin.2.14","-0.380229595","-0.094548055","-0.719479231"," 0.130368981"," 0.134234391"," 0.195279099"," 0.020835821"," 0.163230229"," 0.004939519","-0.041474740"," 0.111022916","-0.241111639"," 0.050907296","-0.108848566","-0.405090359","-0.204497183","-0.139375561","-0.052649515"," 0.255835569","-0.386915437","-0.351411591"," 0.202748468","-0.181896813"," 0.232456474"," 0.303738259"," 0.373709550","-0.051036193","-0.007474148","-0.190022936","-0.105142041","-0.207686017"," 0.264742061"," 0.025898143","-0.147206733","-0.320007506","-0.417544656","-0.238594039","-0.031668163","-0.241838514"," 0.027953325"," 0.144521897"," 0.786435457","-0.281231839"," 0.430852798"," 0.101810564"," 0.268661548","-0.250188775"," 0.898147306"," 0.512500256"," 0.156339917"
"Bin.2.10","-0.43637764","-0.13571799","-0.58715933","-0.15210931","-0.23058849","-0.21766605","-0.03363934"," 0.11144280","-0.19713440","-0.14913268"," 0.06597925","-0.05206551","-0.08398570","-0.49883720","-0.11822778","-0.36158449","-0.21735547","-0.26899582","-0.30276921","-0.29840096","-0.16977555"," 0.11823420","-0.23839427"," 0.16559998","-0.02070994"," 0.11764176"," 0.08513028"," 0.07434200","-0.01050581"," 0.39000046","-0.16548856","-0.18259589"," 0.32710244","-0.07454207"," 0.04401750","-0.24319050"," 0.05805692"," 0.08605258"," 0.15734506"," 0.22415105"," 0.26681778"," 0.13829546"," 0.06022444"," 0.58962759"," 0.38902883"," 0.22431987"," 0.05643755"," 0.80574076"," 0.21185731"," 0.67950408"
"Bin.2.06","-0.230426898","-0.045955873","-0.179187586"," 0.023842874","-0.577415303","-0.011056592","-0.012542811"," 0.241449799","-0.401317950","-0.398912785"," 0.118645399","-0.472353409"," 0.136363528","-0.328411858","-0.037398524","-0.469068981"," 0.575561150","-0.228325811","-0.309066394"," 0.040727706","-0.179149227"," 0.282847730","-0.062499221"," 0.033157384","-0.292785952","-0.399107553"," 0.160313324"," 0.302292200"," 0.105085740"," 0.051687825"," 0.024584157"," 0.042653276","-0.052443938"," 0.034207712"," 0.077836329","-0.153054782","-0.082653256","-0.039948890"," 0.368925693"," 0.554594423"," 0.001898716","-0.172794363"," 0.021737098"," 0.508081938"," 0.421129366","-0.102958261","-0.138666282"," 0.774172796"," 0.073740022"," 0.401966318"
"Bin.2.02","-0.520463754","-0.230549324","-0.103131639"," 0.156051293","-0.559839693","-0.012261156","-0.014803416"," 0.272595701","-0.387097022","-0.158468015"," 0.007501035","-0.407997467"," 0.058429607","-0.419831594","-0.198916096","-0.379918054"," 0.070862690"," 0.094320095","-0.145036906","-0.024619499","-0.262933983"," 0.219856415","-0.218146538"," 0.594633054","-0.035137450"," 0.174493222"," 0.167910896"," 0.227748221","-0.181930803","-0.096215913"," 0.084571595","-0.077432254"," 0.040180683"," 0.024099367","-0.041643038","-0.133063935","-0.013977085","-0.177978340"," 0.016839486"," 0.444711884","-0.170448053","-0.082927994"," 0.361205759"," 0.495127050"," 0.245822477"," 0.084696382","-0.006428385"," 1.013922227","-0.036727945"," 0.242346214"
"Bin.1.98","-0.4078543826","-0.1992604389","-0.0899820648"," 0.1777347218","-0.3714799449"," 0.0323602731","-0.1926917326"," 0.0908774286","-0.3650269128","-0.0867514358"," 0.1635610557","-0.3376654943"," 0.1060788934","-0.4580886730","-0.0341665919","-0.3076626725","-0.1340745557","-0.4159994537","-0.3099904108"," 0.1192426553","-0.3496568811"," 0.0333376464","-0.1173660536"," 0.1329710795","-0.2317592391"," 0.0542537485"," 0.2957360290"," 0.0388336394"," 0.0005415492"," 0.0879444513"," 0.0048963379"," 0.0924692260"," 0.1853235700"," 0.1968362465"," 0.0113837652","-0.1369246312"," 0.0525631357","-0.0797149684"," 0.0186755324"," 0.5021743464","-0.1228434757","-0.2312506202"," 0.2954160310"," 0.3067075185"," 0.3608580740"," 0.1449590848","-0.0886395937"," 0.9336787968"," 0.2734977743"," 0.3559376167"
"Bin.1.94"," 0.634557100","-0.080477938","-0.541327891","-0.058742397","-0.066746467","-0.130261614","-0.091728300"," 0.018085956","-0.146032207","-0.233254472"," 0.071175516","-0.004153057"," 0.139100262","-0.669454113","-0.273102920","-0.201816522","-0.384795065","-0.323878228","-0.208811417","-0.189560617","-0.269885265"," 0.111853268","-0.204072069","-0.007468196","-0.225030539"," 0.140450072"," 0.137114052","-0.137812443","-0.052687435"," 0.511872333","-0.067832257","-0.438385007"," 0.376378585"," 0.086279293"," 0.259462098"," 0.102786630"," 0.071286063"," 0.076253975","-0.065862470"," 0.155887724"," 0.348853287","-0.086147312","-0.220293778"," 0.279489417"," 0.278637606"," 0.228021684"," 0.084237563"," 0.621682989"," 0.338107173"," 0.308047351"
"Bin.1.90","-0.009840459","-0.174042505","-0.517640544"," 0.122716635","-0.254956325","-0.170874668","-0.160261251","-0.009153088","-0.140193141","-0.250381588"," 0.170332731","-0.112433804"," 0.492928465","-0.456000031","-0.196526111","-0.360652025","-0.501608968","-0.238192262","-0.428955823","-0.014097112","-0.288129155"," 0.164555486","-0.232017615"," 0.198241758","-0.256130601"," 1.298259065"," 0.139383872","-0.027546356","-0.012477710"," 0.196828240","-0.006027972","-0.263182574"," 0.168644059"," 0.096848660"," 0.015142852","-0.146844246"," 0.086783090","-0.067578683","-0.050635092"," 0.084450940"," 0.119892191"," 0.184088741","-0.143852360"," 0.225346929"," 0.172953035"," 0.150947876"," 0.037340948"," 0.673711892"," 0.389616984"," 0.301217625"
"Bin.1.86","-0.33257772","-0.17362961","-0.31449701"," 0.16898116","-0.14166751","-0.09331928","-0.36183968","-0.04370198","-0.30001938","-0.22533379"," 0.19356333","-0.26279757"," 0.02395495","-0.27003250","-0.03678280","-0.26395287","-0.32297876","-0.51583084","-0.30059647"," 0.14905184","-0.27986936","-0.03079894","-0.05093488"," 0.14366733","-0.29599767","-0.15938314"," 0.43755440"," 0.18070289"," 0.18643039"," 0.09185997"," 0.01524426"," 0.35732565"," 0.21383638"," 0.33038384"," 0.04845232","-0.13255361"," 0.04431987","-0.12720493"," 0.05310499"," 0.30583083"," 0.02277694","-0.16514364"," 0.17241491"," 0.37751707"," 0.37643662","-0.17042172","-0.08619104"," 0.62422601"," 0.50881553"," 0.43160524"
"Bin.1.82"," 0.20075416","-0.11746916","-0.20536766"," 0.41335060","-0.50934743","-0.19193955","-0.25121174"," 0.07618883","-0.16254434","-0.32719254"," 0.13907464","-0.53425107","-0.05611818","-0.48173910","-0.04813490","-0.21023305","-0.09707878","-0.45158142","-0.23195336"," 0.04292964","-0.22694024"," 0.14746505","-0.15305852"," 0.03193145","-0.05898194","-0.27242674"," 0.49095291"," 0.12505193"," 0.19215451"," 0.18653056"," 0.16198859","-0.03080104"," 0.25189465"," 0.18144778","-0.01510491","-0.12265366","-0.09632797","-0.05578472"," 0.08698832"," 0.49599991","-0.05611818","-0.39062168"," 0.13183540"," 0.43891445"," 0.41567442","-0.13176516","-0.04156217"," 0.59927393"," 0.39657005"," 0.32133740"
"Bin.1.78"," 0.0508826288","-0.2323927183","-0.2360974244"," 0.1789488421","-0.4638603766","-0.1306874002","-0.2220312186"," 0.0541335308","-0.0413725282","-0.2428209052"," 0.5177700933","-0.6330428325"," 0.1568810625","-0.4409231947","-0.0639804006","-0.2245271946","-0.4243183575","-0.5434275004","-0.1980826751"," 0.1328990877","-0.3060728047"," 0.0831069969","-0.2449141555","-0.0550421985","-0.0684944502","-0.1489588444"," 0.5717505513"," 0.0681132950"," 0.1107143091"," 0.0286617534"," 0.1389667025","-0.0052831149"," 0.2576998938"," 0.1541723053","-0.0001176053","-0.2474474754"," 0.0392745310","-0.0885047829"," 0.1121717867"," 0.4577572533"," 0.0521642606","-0.2920649030"," 0.1144462583"," 0.4336800077"," 0.3986589417"," 0.0818647495","-0.1449268626"," 0.6018644129"," 0.4869535011"," 0.4158551690"
"Bin.1.74","-0.479919671","-0.237449533","-0.492954841"," 0.164208860","-0.294370760","-0.107389505","-0.260874370","-0.087548599"," 0.110456228","-0.409371663"," 0.073609515","-0.472603896"," 0.691886022","-0.386424255","-0.142480086","-0.287039620","-0.347445312","-0.220302065","-0.421065293","-0.207655060","-0.423608645"," 0.212290899","-0.211295187","-0.023087569"," 0.046573517","-0.279606754"," 0.560763071"," 0.023380895","-0.053018970","-0.058100522"," 0.054060399"," 0.076246417"," 0.322174555"," 0.091501634"," 0.006960346","-0.121034400"," 0.019604824","-0.037432814"," 0.180536317"," 0.338753489","-0.110534463"," 0.319136369"," 0.213163614"," 0.551317394"," 0.433739004","-0.076084416","-0.207025063"," 0.669301398"," 0.763146806"," 0.532911757"
"Bin.1.70","-0.39158148","-0.28810987","-0.45216861"," 0.04717309","-0.40705713","-0.20907248","-0.31174586","-0.15506662"," 0.04046940","-0.33703161"," 0.01693254","-0.55490655"," 0.41572901","-0.39926777","-0.06199453","-0.26963770","-0.42457503","-0.30671936","-0.49907886","-0.19775469","-0.34022115"," 0.02950628","-0.25217016","-0.03134200","-0.25178937","-0.26854827"," 0.65342622"," 0.12950826"," 0.05714592"," 0.04412776","-0.01615288"," 0.22405054"," 0.35441589"," 0.18793074"," 0.21469190","-0.11617582"," 0.04838002"," 0.06230916"," 0.21432984"," 0.45161988","-0.09963068"," 0.24369664"," 0.44621496"," 0.64707329"," 0.42767037","-0.14768258","-0.11776494"," 0.76235034"," 0.58254695"," 0.60594702"
"Bin.1.66","-0.197656808","-0.154103482","-0.414165126"," 0.145665706","-0.426446454","-0.015073639","-0.242613352","-0.096654032"," 0.051274732","-0.217494181"," 0.192767736","-0.689930185"," 0.055410690","-0.445615782","-0.097670337","-0.210738099","-0.479050828","-0.509316141","-0.296786939","-0.012626648","-0.312844120","-0.015739604","-0.098323991","-0.148145600"," 0.180768595"," 0.388572099"," 0.516571404"," 0.125611751"," 0.104391929","-0.013419022","-0.149661804"," 0.166382692"," 0.176897378"," 0.145745874"," 0.127769621","-0.313081935"," 0.145956683","-0.048650858"," 0.164162548"," 0.341734690","-0.127251939"," 0.004125841"," 0.403966703"," 0.502720069"," 0.253108337"," 0.048592669","-0.113675926"," 0.792207065"," 0.323328107"," 0.489003915"
"Bin.1.62","-0.237172959","-0.192378231","-0.324843711"," 0.321384777","-0.375650180","-0.055158049","-0.276866079","-0.196414679"," 0.162027295","-0.120868395"," 0.062132386","-0.554657218"," 0.014169337","-0.370165800","-0.115916222","-0.188387280","-0.516452097","-0.473113305","-0.406354090","-0.138867470","-0.196710061"," 0.020604552","-0.234523296","-0.056888389","-0.140971229"," 0.137565213"," 0.480810103"," 0.141669836"," 0.045859745"," 0.103094751","-0.139979567"," 0.110739582"," 0.206864091"," 0.168307579"," 0.108338304","-0.347811848"," 0.025161168","-0.065809106"," 0.177425583"," 0.281017689","-0.185408356"," 0.503461637"," 0.444802054"," 0.384023495"," 0.306066078"," 0.003075055","-0.087790046"," 0.862817366"," 0.426958071"," 0.500781916"
"Bin.1.58","-0.03443920","-0.14417791","-0.15597292"," 0.35830955","-0.26582825","-0.04972542","-0.25067697","-0.14488290"," 0.09653917","-0.04464228"," 0.11331308","-0.50916122","-0.07279538","-0.48431185","-0.12068265","-0.23250942","-0.46370504","-0.58825950","-0.33732170","-0.17722468","-0.22360579"," 0.21382428","-0.24923171","-0.09930756"," 0.08393139","-0.08652660"," 0.51635969"," 0.04156179"," 0.04068925"," 0.13041082"," 0.06574660"," 0.05150800"," 0.28624725"," 0.21470465","-0.01242431","-0.38210342","-0.06416075","-0.12278228"," 0.13836733"," 0.31141702","-0.11747354","-0.05100533"," 0.29812286"," 0.31298654"," 0.37086918","-0.10165408","-0.12384269"," 0.96289131"," 0.52685306"," 0.57578251"
"Bin.1.54","-0.14605345","-0.19673417","-0.21884737"," 0.23245214","-0.25628284","-0.13465794","-0.25267430","-0.21672237"," 0.01988371","-0.03401932"," 0.08220231","-0.48064547"," 0.11247129","-0.49071684","-0.18271491","-0.26359021","-0.42795338","-0.45142755","-0.24407804","-0.16904921","-0.24625664"," 0.22147978","-0.31083174"," 0.07047990"," 0.13553310","-0.15108975"," 0.51226801","-0.07708940","-0.02593235","-0.01909466"," 1.50679336"," 0.01020542"," 0.25949171"," 0.08699318","-0.08682074","-0.31797523","-0.15008938","-0.13446350"," 0.12609735"," 0.21732581","-0.14466453"," 0.11586108"," 0.10756267"," 0.26758389"," 0.35736845","-0.13524624","-0.23083803"," 0.76161460"," 0.55563582"," 0.43725600"
"Bin.1.50","-0.30456198","-0.22250603","-0.31923492"," 0.02608040","-0.31889039","-0.29784890","-0.04055890","-0.24630321","-0.18567845","-0.09474975"," 0.31500461","-0.23092621"," 0.37841697","-0.62649056","-0.20285540","-0.09454931","-0.14188727","-0.19405661","-0.19175055","-0.23299801","-0.30635867"," 0.29653178","-0.10206836","-0.02846467"," 0.22473869"," 0.18604669"," 0.48387892","-0.06282261","-0.15765057","-0.15702448","-0.04777500","-0.22916704"," 0.29690807","-0.09226617","-0.14929014","-0.33596169"," 0.05248661","-0.05013713","-0.00879208"," 0.40265782","-0.16854305"," 0.81692865","-0.10418543"," 0.38995297"," 0.41070819","-0.07220037","-0.40541486"," 0.47797239"," 1.07264958"," 0.59300644"
"Bin.1.46","-0.285643900","-0.219060537","-0.380661262"," 0.076115325","-0.418342281","-0.030857556","-0.062612006","-0.159743687","-0.296811122","-0.153093813"," 0.417090904","-0.253347236"," 0.254050308","-0.621973023","-0.331162449","-0.088189155","-0.324725650","-0.200888205","-0.224009874","-0.202899516","-0.313814970"," 0.094322287","-0.332877280"," 0.045590062"," 0.314632044"," 0.649666557"," 0.398614784"," 0.053939023","-0.112096975","-0.005183679"," 0.027265285","-0.161156567"," 0.319972452","-0.039279036","-0.092295948","-0.331996197"," 0.128429740","-0.068361613","-0.095671287"," 0.458597054"," 0.081111204"," 1.292279982"," 0.013587486"," 0.307790729"," 0.186387204","-0.077348952","-0.303739415"," 0.466421325"," 0.340498867"," 0.261480571"
"Bin.1.42","-0.011481693","-0.272684748","-0.443102411"," 0.162849977","-0.390711863","-0.105586836","-0.286595747","-0.175864084","-0.332583256","-0.301065856"," 0.166130566","-0.377269575"," 0.055030792","-0.495225916","-0.179949325","-0.204086739","-0.356828403","-0.375424879","-0.331508658","-0.217202975","-0.197866735"," 0.028030926","-0.380969962"," 0.055598099","-0.144883062"," 0.070924561"," 0.569986086"," 0.099159323"," 0.001267115"," 0.097552775","-0.069090903"," 0.097552775"," 0.383908845"," 0.121507789"," 0.162517893","-0.257422084"," 0.016906440","-0.031701558"," 0.191122073"," 0.371332240"," 0.002817775"," 1.112302214"," 0.233676328"," 0.472170371"," 0.388359217","-0.072601685","-0.267217515"," 0.504634135"," 0.475297828"," 0.438290325"
"Bin.1.38","-0.038414858","-0.061283781","-0.323784167"," 0.320012008","-0.424905112","-0.113270679","-0.303345386","-0.085313442","-0.233042045","-0.105445199"," 0.098630408","-0.372111853"," 0.148716188","-0.288088857","-0.004171967","-0.332923611","-0.115542273","-0.413905382","-0.377207971","-0.194038063","-0.343712356"," 0.011264931","-0.355897462"," 0.045183519","-0.167950152"," 0.954337142"," 0.509714529"," 0.006255669"," 0.293504864","-0.077228967"," 0.153763307"," 0.019752628"," 0.189530262"," 0.052118820"," 0.045792651"," 0.146992152","-0.169756145","-0.005752597"," 0.135668988"," 0.468390324","-0.130539765","-0.162134063"," 0.086807173"," 0.360776599"," 0.249051482","-0.239756935","-0.307070563"," 0.652359128"," 0.311845556"," 0.486125323"
"Bin.1.34","-0.02345084","-0.26265574","-0.09758265"," 0.03953638","-0.11686890","-0.05425723","-0.17849714"," 0.02467961","-0.31374416","-0.15018162"," 0.05610724","-0.26807676","-0.19727838","-0.38696930","-0.47155615","-0.15652059","-0.13120947","-0.13423386"," 0.06779434","-0.16124775","-0.29717771"," 0.15267230","-0.20278400"," 0.19802464"," 0.08584263"," 1.62774687","-0.01904066"," 0.23779936","-0.17322527","-0.19744089"," 0.57473235","-0.32180342"," 0.15583259","-0.10793878","-0.41789194","-0.27731435","-0.05110142","-0.09786819"," 0.09075581"," 0.21486705","-0.23010481"," 1.30089005","-0.18374993"," 0.10972796","-0.11693576","-0.29858625","-0.24687148"," 1.07998844"," 0.29129984"," 0.03586793"
"Bin.1.30"," 0.23925406","-0.06713565"," 0.18899455","-0.04897147","-0.11293400"," 0.08026436","-0.18008784","-0.06668225","-0.21172269","-0.06113932"," 0.04188298","-0.19102468","-0.03213046","-0.27628852","-0.26363687","-0.43053782","-0.15985800","-0.40067877"," 0.23890164","-0.15465950","-0.17193143"," 0.34159977","-0.20750963"," 0.30538802"," 0.49915658"," 1.51938410"," 0.13717488","-0.11518262","-0.13017496","-0.07414397"," 0.07824042"," 0.06149396","-0.13279880","-0.01369044","-0.54094825","-0.30595849","-0.29214234","-0.36630309"," 0.21169629","-0.02526386","-0.16407959"," 0.28935571","-0.12345179"," 0.03974715"," 0.20674253","-0.37446319","-0.35538816"," 1.39293711"," 0.03456998"," 0.14413434"
